CPU STL sort
size,time,1000000,16
64,3
128,6
256,12
512,27
1024,61
2048,133
4096,283
8192,599
16384,1245
32768,2502
65536,4917
131072,10391
262144,21864
524288,46146
1048576,97402
2097152,204354
4194304,427632
8388608,896282
16777216,1871169
