Merge sort (thrust)
size,time,1000000,16
64,219
128,324
256,320
512,367
1024,553
2048,583
4096,615
8192,661
16384,728
32768,945
65536,1496
131072,2660
262144,5100
524288,10479
1048576,22270
2097152,48453
4194304,103854
8388608,224226
16777216,476489
